group,age,fiinc,fninc,ownermort,ownerhome,rentalmort,rentalhome,dweght,year
group 9,20,28095.140178715526,27935.579070925927,-21556.448242531587,57995.221282823106,-4260.9068744876795,7463.497854901292,1.091988228922e12,1988
group 8,20,22225.64295663633,22123.765172353156,-15772.004853196437,40449.88775035386,-2828.0748881045247,6145.490138089376,1.0773958e12,1988
group 8,45,23114.36318040973,22956.837845782018,-15238.608431195089,42809.22551338217,-2764.633925194383,9143.29650734988,5.513067e11,1988
group 7,20,18213.133743639828,18166.596736314903,-12376.639466991117,28362.606773954165,-1806.0326851816526,3596.058172927178,1.1540999e12,1988
group 7,45,18607.61573512073,18440.418638347703,-12532.22662554275,34664.536504238065,-2527.1064080527844,10006.129911243243,4.6885017212e11,1988
group 6,20,14512.092080445502,14471.734973932484,-8834.985674820075,21374.218512311465,-1807.1995433207974,3340.301030417365,1.092941870988e12,1988
group 6,45,15278.337084553763,15138.511709282944,-9264.792605002369,25804.74612170238,-1804.9976244388886,7744.599308728329,5.03214005782e11,1988
group 5,20,11361.650138852543,11295.531069513794,-6834.813230550755,17983.052574761263,-1484.8711608738063,3307.155448143734,1.058357927597e12,1988
group 5,45,11727.899364729716,11498.565703167082,-9039.808083740776,22916.72684651568,-1455.3163812883422,8078.61938428008,3.97308944876e11,1988
group 4,20,8458.675603892088,8435.373641663806,-4330.404736164235,12014.1050960408,-1321.6915641007479,2774.814374348146,9.80653216074e11,1988
group 4,45,8672.360656379631,8599.866330521965,-6699.071787635452,19307.92668786449,-1966.773127115483,5444.6289342633245,4.31644033237e11,1988
group 3,20,5553.167872917543,5525.986472397286,-3840.027433573093,9735.854515964647,-850.8407208710772,2352.1475492614604,9.79096826897e11,1988
group 3,45,5727.828853778839,5690.52550922735,-4385.391273128111,15467.976584708487,-2185.1265850142813,4809.534721606734,3.64796193575e11,1988
group 2,45,2796.191849921501,2787.873987877349,-3906.856602296362,12807.962230122157,-2001.1504704366407,3414.195251246862,2.27403386827e11,1988
group 10,65,83031.35284306004,67308.03327438877,-12076.182666670986,149810.15869818936,-7637.3098438059105,176617.35096164944,1.52773297732e11,1989
group 1,65,-270.0468073161335,-306.64846659456464,-310.48262516859455,10464.337127255822,-145.1983030189058,913.9702974226888,1.092093055015e12,1989
group 9,65,30633.046257038186,27912.813882131235,-5712.943903258079,65517.785485288055,-3743.202499935782,50288.76697273959,9.61924e10,1989
group 8,65,23982.366613436912,23008.051188920137,-4337.345871925609,55939.08020600175,-992.9902689204689,47433.10413379022,1.00881272252e11,1989
group 7,65,19207.75381309124,18642.153586472068,-4467.0802260030805,49683.53707447157,-981.1820122001546,18320.636285091485,1.480016e11,1989
group 6,65,15748.817074431248,15250.115014963132,-4390.746833431819,50441.6911463571,-992.7570218081479,17011.00473297781,1.705149e11,1989
group 5,65,11959.77994377328,11756.161465076808,-3534.6054410003185,37692.91608677184,-583.7596440592455,10555.489953057377,2.54374255871e11,1989
group 4,65,8796.678972407697,8648.283989590478,-1881.3136276222178,32553.35824892653,-398.98670699475304,7976.337932123159,3.56900643772e11,1989
group 3,65,5865.340859632447,5832.329049625397,-2048.9994629718326,32148.866937231014,-330.3877449471293,8360.076856723637,4.14957262176e11,1989
group 2,65,2882.6400584946914,2886.3300460482956,-1560.359615735211,27804.345218992497,-214.75409044531074,4848.635252670274,2.75346619803e11,1989
group 10,45,76825.17212985769,69435.23639585155,-42736.31873110857,135716.01850102213,-9187.60361529576,62657.716273095946,7.35641e11,1989
group 1,20,-2890.1778458112894,-3462.429334977516,-2379.227614646397,6484.289991213376,-1612.442394854193,3668.36419100906,4.9348850697e11,1989
group 10,20,58944.07589955293,55203.713354625754,-46136.54605277294,121968.13436546014,-7624.225063483527,31309.30256386276,8.738026e11,1989
group 1,45,-9500.419775554792,-10915.233198974225,-1396.1883222552453,4625.0290825207485,-580.5602267913323,10216.54657247906,1.70148324235e11,1989
group 9,20,29708.958701255553,29455.876119202236,-23409.71392553731,63758.73681931976,-4231.534534603455,8661.856241567408,1.0695302e12,1989
group 9,45,31134.01908406304,30696.764543566584,-25568.818351093967,70440.35846198279,-4820.012927618446,10614.349393790364,5.940705e11,1989
group 8,20,23236.56402949357,23152.728564236535,-16675.16127931089,44886.32770838264,-2698.7250924780883,5860.606117547964,1.075624579926e12,1989
group 8,45,24555.86503219829,24354.28544411383,-17417.280951889483,44638.15418061325,-2444.352171782966,11723.685710871172,5.848966e11,1989
group 2,20,2789.8664095462955,2776.0269112163223,-2985.2936823153073,7279.063524578957,-580.0898481672639,1298.6416262352575,1.237610149705e12,1989
group 7,20,18994.953022796413,18891.74652061294,-12234.971246784959,29584.978990386306,-1971.0796800089943,3953.449741649459,1.167040007672e12,1989
group 7,45,19867.723774624177,19638.784049749513,-13262.389066988659,36043.49181597688,-2326.882923999908,6370.409183881204,4.66509427573e11,1989
group 6,20,15284.812956159376,15221.582943985444,-9883.386427989186,24131.840118965625,-1828.541076862553,3434.8667591002004,1.104876651104e12,1989
group 6,45,16020.435818478792,15844.125372996525,-10619.66721499149,27570.64450119594,-2415.3475093680936,8189.817550572179,4.70380833496e11,1989
group 5,20,11960.970952711323,11910.66789207308,-7522.747436107585,17903.60814113346,-1913.8520276379027,4318.288372472662,1.0933667992e12,1989
group 5,45,12477.784071405482,12354.260429255159,-9657.63110624734,26875.14346428858,-2081.052438187176,6056.7859737220115,4.12837452914e11,1989
group 4,20,8847.717612193097,8806.572461640051,-5283.152583234858,14195.488128571085,-1558.0845892211325,3339.5656088125793,1.005556111568e12,1989
group 4,45,9137.160545842655,9056.110528622708,-6496.46221425833,19783.430982139547,-1865.4233934229921,6112.959065028467,3.95828183638e11,1989
group 3,20,5895.176395162058,5825.269610841208,-4078.124800411182,10506.424375273618,-947.9870893994007,2553.856726059733,9.89615814432e11,1989
group 3,45,6081.042555173324,6026.72164805483,-4266.768429658834,16828.173840506377,-1795.9765460092024,5401.514290617878,3.52837491432e11,1989
group 2,45,3193.6594812905387,3168.4774721383365,-4206.331798501916,12477.952346859167,-835.9366619268013,3551.212081536597,2.50166059504e11,1989
group 10,65,84562.71571083982,72568.00716314896,-11383.986313669777,150559.00860676516,-8808.515567561695,174387.72138408312,1.47622981814e11,1990
group 1,65,-338.8133074871593,-369.30242464437396,-320.96883130358526,11137.606292216095,-566.8570017374388,1698.4614238022225,1.083334726607e12,1990
group 9,65,31229.465202065716,29898.94221139396,-6462.988000574436,73274.55055119989,-2905.144298757951,44440.561926433045,9.8371823875e10,1990
group 8,65,24764.57151844843,23671.473187251057,-4380.303947598557,64171.57064851747,-792.6486567931242,25210.371734838205,1.164188e11,1990
group 7,65,19744.657351058242,19399.25091167025,-4274.470107870261,42374.20938722188,-1073.3053714957612,20565.269740589072,1.44628067411e11,1990
group 6,65,15745.624499832826,15387.263280737074,-6033.677103156161,55638.12313081217,-542.5367731485065,20862.413884464368,1.885299e11,1990
group 5,65,12659.846326301646,12529.448519168343,-3503.719314722372,41756.36393522095,-390.6777230026137,16680.908470891634,2.4129670653e11,1990
group 4,65,9236.140451466656,9206.677372122269,-2549.4657864666033,32461.659071884103,-316.5902491789573,7882.063386670434,3.65177813705e11,1990
group 3,65,6075.864314471251,6041.459920039362,-2393.800309774764,34521.95054481557,-429.50271047547443,6852.732126587538,4.38437462687e11,1990
group 2,65,3121.2017034820947,3158.1302338333185,-1183.5836055155262,29450.90126535394,-71.26436246291581,4543.229757226632,2.9186049641e11,1990
group 10,20,61612.01999653271,58825.21423601223,-48257.72929157476,125737.24539213875,-9171.361153520822,36358.6817145623,9.02408178972e11,1990
group 10,45,78894.28350329844,72887.61311417917,-49040.552158316095,144485.05870659763,-12154.618878974825,66191.75966516898,7.363604e11,1990
group 1,20,-2953.53390700512,-3421.643043123203,-1990.812174005657,5715.653095667461,-4467.541640231857,6276.537604152315,5.12113774339e11,1990
group 1,45,-8887.46384894574,-9862.798895073121,-1947.3552132501425,5550.824698464374,-9239.013503736356,17566.665528798516,1.84600651658e11,1990
group 9,20,30681.943363052414,30525.11362850108,-25069.070476312572,64236.028392444736,-2806.476235156588,7448.861794022471,1.087013451803e12,1990
group 9,45,32631.408165874414,32128.191781803525,-27803.58648772126,75328.72358706665,-3787.5393099564217,11241.68154004472,5.9637947233e11,1990
group 8,20,24138.577461272067,24079.137878993643,-17621.480701314602,44198.02400097606,-2208.199517933037,5347.449449704675,1.081565531515e12,1990
group 8,45,25468.565287745263,25270.38256730664,-18241.4783853363,49836.12025646028,-2047.9925668518208,9315.92975535251,5.96715237021e11,1990
group 7,45,20223.922244924972,20077.408587592494,-14848.07616918785,38626.52617453626,-2244.0017205629897,7034.60330086823,4.689642e11,1990
group 2,45,3220.5366526982457,3210.005105299623,-4790.06600352252,11557.160430623375,-382.6197417922475,1888.6472226615792,2.4800367896e11,1990
group 7,20,19837.804909478025,19780.935894804552,-12836.116253338052,29798.26666465812,-1070.2105611078753,3354.069559194554,1.1607888e12,1990
group 6,20,15857.448314430096,15810.449966966215,-10582.666147421507,24071.97886172556,-1591.7343088455666,3926.9849949747622,1.131898749012e12,1990
group 6,45,16681.350749797966,16579.30695966884,-12441.343602171046,33494.37254794073,-2182.2020415043867,10166.237742445333,4.66168144478e11,1990
group 5,20,12381.047656779321,12351.209410677307,-8090.354803520916,18143.821064490898,-1270.1475243708917,2471.515891048728,1.079297117193e12,1990
group 5,45,12964.103470466642,12833.076034659012,-10742.373210014903,26164.932452588557,-1182.8239771952692,4859.560540609079,4.60084774066e11,1990
group 4,20,9228.512170033062,9196.630291980106,-5919.841963355336,16025.6325313371,-987.5095074143675,3204.4214179251776,1.013607004152e12,1990
group 4,45,9505.904240304624,9445.126346388613,-7148.232248084444,19697.141470930976,-1102.3405793478396,4801.070970758095,4.07579345119e11,1990
group 3,20,6125.708324676296,6095.164397785923,-4983.753537649217,10934.479622402394,-743.6694399851159,2377.610669271352,1.010430335653e12,1990
group 3,45,6240.090865301091,6206.129438192595,-5608.831941438909,16729.260172732564,-1009.0165311029293,4342.585162551648,3.31155032563e11,1990
group 2,20,2879.742786472596,2876.4386117250015,-3393.5789580807163,7760.257644520551,-477.2943848923224,1588.9072062709065,1.245553342176e12,1990
group 10,65,86576.4193045711,75661.17291856826,-14627.460823505826,167632.13518869647,-9647.51620226765,188621.44362542656,1.33526551592e11,1991
group 1,65,-435.1187794232145,-478.69112955360646,-264.08589500640625,10674.420061412926,-541.9840089952547,1049.7410483273293,1.110183642958e12,1991
group 9,65,32097.260421409035,30477.15669178475,-5477.6543379534005,79495.64771071104,-2014.696996223312,42552.91493149164,1.08021123154e11,1991
group 8,65,25500.59705841092,24655.105217704637,-7215.390952473388,59992.67565619648,-1418.4805888937665,41638.36728387712,1.15903662084e11,1991
group 7,65,20334.945317495138,19871.145175464168,-5535.157599041511,52959.22459835572,-1264.5445383991748,27104.87753678388,1.402511e11,1991
group 6,65,16493.787973200706,16190.157166626293,-6208.098213798825,50932.18561518733,-692.2970904100965,18763.28972719566,1.863771e11,1991
group 5,65,12481.125697687388,12346.227567336577,-4157.848974557172,36452.5540911884,-662.0532899616534,13051.374161205049,2.70726641689e11,1991
group 4,65,9238.52030498641,9154.656759326479,-2611.765269937884,37293.05194969246,-462.417635044439,9839.997799009376,3.95336808611e11,1991
group 3,65,6102.027114351649,6066.320916002677,-2628.173683234432,37641.29657456512,-426.43380631397787,7020.982049134832,4.17180707798e11,1991
group 2,65,3005.6943624350884,3013.3546866788815,-1977.7740443695827,31000.01854289552,-235.67959225033465,4824.301847559994,2.98644512581e11,1991
group 10,45,79480.38219240888,74244.58141321126,-54615.17148241055,145875.98917405645,-10825.180759114153,63392.25968063815,7.38584338515e11,1991
group 10,20,60929.59281747188,58525.549330050984,-49555.41873094494,125620.0694992807,-8716.583191050811,34619.44633935935,9.379126e11,1991
group 1,45,-8124.899653510905,-9107.462228633296,-1074.2956641965982,4751.008467428627,-9691.298148969152,17720.44780445624,2.05991449323e11,1991
group 1,20,-4229.826947717337,-4694.818945545712,-2209.1178706860155,5654.102690417418,-5002.467791010274,7718.171111749635,4.92471080297e11,1991
group 9,20,31590.4788896699,31444.62132724856,-28136.531825340826,66796.89410534165,-2980.1819312454045,6521.809034714156,1.0521802e12,1991
group 9,45,32925.53277079676,32562.889721089017,-28689.782125442543,73191.4890931125,-3629.8297490107716,12735.715329408686,6.526186e11,1991
group 8,45,25504.771885847866,25288.93002231345,-18418.616536240963,50898.730501503094,-2582.268183853818,11172.566639718782,6.15891536624e11,1991
group 8,20,24827.34508119621,24749.744066571664,-19320.053400297456,41424.76121175796,-1686.0400620304438,4552.353432919213,1.082920745387e12,1991
group 7,20,19713.47715693794,19654.043624382884,-14315.022000863468,30109.081960579213,-1360.6252640143618,4603.065251383379,1.116635066888e12,1991
group 7,45,21092.453104058157,20927.28057253543,-14755.0781467837,40235.923956755316,-2230.531177167352,8169.933884576277,5.472797e11,1991
group 6,20,15977.203034293923,15922.982220178863,-11248.14373097882,24937.896851366248,-1521.695440060446,3355.5499727492906,1.095596360356e12,1991
group 6,45,16193.221995715852,16097.696732405731,-11342.249287346705,28796.466092667753,-1196.2261803133156,5484.721895481904,5.26468628898e11,1991
group 4,20,9119.22958714237,9083.364683717053,-6097.049534025623,14263.140131330747,-968.4414024364448,2510.1662440734913,9.85682919058e11,1991
group 5,20,12383.833946946119,12312.944245884708,-8884.183020799212,18601.17763516733,-1151.6847245832942,2821.156433603693,1.05811608565e12,1991
group 5,45,12656.222193446245,12531.37944304255,-9826.311145624295,23968.929454934594,-1427.0203207320396,5912.699189375184,4.87210389096e11,1991
group 3,20,6050.18187478721,6013.295026357244,-5021.448891856334,12485.518102267413,-872.0760674748366,2716.5338888692,1.040980586154e12,1991
group 4,45,9386.707455976983,9335.865410869741,-9116.870681565317,22931.53731206257,-1215.2609522435746,4406.6777257218,4.22398232697e11,1991
group 3,45,6359.398757349799,6295.457962706599,-5574.863109451091,18196.17725521781,-801.323554356936,3879.6917019246957,3.5443876052e11,1991
group 2,20,2830.0418043980844,2812.0469201317746,-3826.4876862648384,7695.668865845062,-366.76992067026487,1371.5677437622953,1.26348219658e12,1991
group 2,45,3103.76626906527,3090.47547425813,-4809.804240768729,13848.144940153865,-1145.8744722998738,2664.159426573598,2.44650673431e11,1991
group 10,65,90069.27606400239,77461.8759233034,-16464.355086512503,182962.24504493613,-8804.534212369235,193971.61940244905,1.34777932606e11,1992
group 1,65,-425.6862745993983,-457.33211002565656,-308.5403219960389,10704.789966308212,-545.7719382126721,919.9949641358488,1.184168677971e12,1992
group 9,65,32855.13334792116,31162.61904601447,-11749.058641823693,75060.53608931249,-2168.289209876354,50968.39162643004,9.928446295e10,1992
group 8,65,25915.331046305026,24700.410974518225,-6286.190007620006,72500.98187792738,-2103.8120924820187,33462.26350798968,1.21922736351e11,1992
group 7,65,20639.84968408901,19742.07381104052,-5018.493242754741,55683.17818391512,-1170.559955515232,24071.840977915133,1.58753689065e11,1992
